Fecha,Símbolo,Apertura,Máximo,Mínimo,Cierre,Volumen
2024-10-27,META,93.62,106.32,76.05,98.94,1478771
2024-10-27,TSLA,499.46,515.91,498.03,515.08,2100593
2024-10-27,AVGO,428.38,431.81,420.56,429.32,1776559
2024-10-27,COST,226.33,242.03,211.84,226.29,3375138
2024-10-27,NFLX,451.94,454.17,434.86,437.28,2034246
2024-10-27,ASML,365.3,383.59,352.57,355.62,2113891
2024-10-27,TMUS,183.88,186.49,172.17,175.86,1435672
2024-10-27,CSCO,251.81,255.07,248.83,252.36,2926808
2024-10-27,PEP,398.09,399.15,387.9,397.62,1043974
2024-10-27,AZN,91.47,105.62,81.22,82.06,726241
2024-10-27,LIN,261.12,278.93,241.48,243.34,2200867
2024-10-27,AMD,241.19,250.74,232.64,241.75,4755797
2024-10-27,ADBE,159.54,172.07,153.9,171.65,2496460
2024-10-27,ISRG,256.65,264.03,249.08,251.24,4773271
2024-10-27,INTU,484.1,487.32,465.12,480.19,4720342
2024-10-27,QCOM,412.88,416.48,401.06,410.11,918926
2024-10-27,TXN,487.49,497.82,484.87,490.81,4574924
2024-10-27,BKNG,242.47,255.39,233.68,238.19,1182633
2024-10-27,ARM,218.98,231.56,208.15,230.47,1215726
2024-10-27,CMCSA,452.8,471.95,446.59,452.78,4780988
2024-10-27,HON,377.74,385.51,376.47,378.56,4077038
2024-10-27,AMGN,344.3,355.1,335.92,354.54,4954023
2024-10-27,PDD,72.83,76.58,58.68,74.22,1621511
2024-10-27,AMAT,131.11,143.95,122.48,141.67,4853708
2024-10-27,PANW,409.4,421.56,395.35,416.2,1261628
2024-10-27,ADP,491.86,501.92,483.27,489.05,516900
2024-10-27,VRTX,67.39,72.8,64.42,65.1,3935998
2024-10-27,GILD,254.78,267.37,239.69,260.24,4018426
2024-10-27,MU,270.07,279.1,259.72,266.74,4397709
2024-10-28,AAPL,415.98,432.45,400.0,428.84,531433
2024-10-28,MSFT,200.93,208.3,188.29,190.08,1823303
2024-10-28,GOOGL,214.43,220.29,198.74,216.03,1546486
2024-10-28,AMZN,130.93,147.99,127.13,136.06,3128294
2024-10-28,NVDA,205.36,222.87,191.61,197.01,1214473
2024-10-28,META,386.49,396.1,370.44,382.17,3858653
2024-10-28,TSLA,382.59,388.3,377.84,384.45,2427771
2024-10-28,AVGO,388.17,390.82,381.8,385.18,522781
2024-10-28,COST,116.61,125.16,107.42,124.04,4203606
2024-10-28,NFLX,399.72,407.01,383.08,384.23,2016761
2024-10-28,ASML,196.52,198.1,188.66,189.62,2202956
2024-10-28,TMUS,78.05,92.72,70.36,92.38,4485771
2024-10-28,CSCO,359.66,371.3,353.45,357.17,810184
2024-10-28,PEP,192.17,208.03,173.17,187.72,2030058
2024-10-28,AZN,332.68,349.85,327.16,342.34,4699184
2024-10-28,LIN,458.49,466.25,444.18,449.93,3346387
2024-10-28,AMD,426.34,438.56,412.95,426.45,2359425
2024-10-28,ADBE,127.75,147.1,118.82,126.83,854486
2024-10-28,ISRG,373.3,386.75,361.12,385.56,2278401
2024-10-28,INTU,258.85,273.73,241.58,271.89,2538277
2024-10-28,QCOM,318.11,332.65,313.49,326.48,2882642
2024-10-28,TXN,421.54,438.91,420.28,429.26,1623391
2024-10-28,BKNG,349.92,352.84,334.71,336.71,848013
2024-10-28,ARM,146.61,155.17,139.21,150.75,1276815
2024-10-28,CMCSA,110.15,129.08,107.39,125.97,2124317
2024-10-28,HON,179.54,198.89,178.34,181.41,1358824
2024-10-28,AMGN,174.97,183.26,161.3,168.81,3980558
2024-10-28,PDD,140.53,153.56,128.93,152.03,651362
2024-10-28,AMAT,411.38,428.02,408.44,420.89,4806356
2024-10-28,PANW,96.33,105.67,93.53,97.14,3986037
2024-10-28,ADP,433.3,439.88,421.89,424.58,4494457
2024-10-28,VRTX,187.18,194.46,178.95,191.48,4191264
2024-10-28,GILD,238.61,243.91,220.68,243.85,4721641
2024-10-28,MU,80.96,90.41,79.25,89.72,4182607
2024-10-29,AAPL,170.76,190.65,159.14,168.77,3530652
2024-10-29,MSFT,332.75,351.89,316.55,328.46,1460517
2024-10-29,GOOGL,272.91,281.3,257.11,280.15,3344283
2024-10-29,AMZN,264.09,282.2,260.36,274.36,2573969
2024-10-29,NVDA,342.55,362.12,336.33,352.23,1563929
2024-10-29,META,74.28,94.27,61.53,87.43,3901684
2024-10-29,TSLA,412.01,416.25,398.14,402.14,2765745
2024-10-29,AVGO,311.08,314.93,291.98,302.92,1968131
2024-10-29,COST,360.46,367.28,353.91,359.37,3518223
2024-10-29,NFLX,363.01,376.99,345.17,350.95,4597874
2024-10-29,ASML,375.1,384.91,356.62,380.81,1047319
2024-10-29,TMUS,109.19,122.85,105.64,121.8,717097
2024-10-29,CSCO,487.68,490.01,481.91,489.19,1949910
2024-10-29,PEP,316.96,323.18,310.66,312.76,2694566
2024-10-29,AZN,218.96,223.22,200.63,213.55,511824
2024-10-29,LIN,449.55,462.33,446.18,448.09,3125505
2024-10-29,AMD,140.45,147.94,137.27,147.21,3247123
2024-10-29,ADBE,342.74,348.23,332.95,339.23,782043
2024-10-29,ISRG,204.84,206.95,187.6,194.78,3004287
2024-10-29,INTU,346.13,364.04,344.59,346.24,4873490
2024-10-29,QCOM,460.24,477.8,448.81,463.41,2501015
2024-10-29,TXN,49.5,68.3,32.19,35.08,1708661
2024-10-29,BKNG,313.69,320.34,296.76,302.18,3495931
2024-10-29,ARM,344.35,345.41,341.09,341.56,967970
2024-10-29,CMCSA,432.54,442.5,423.58,428.96,2320478
2024-10-29,HON,272.27,285.81,267.56,284.8,2877614
2024-10-29,AMGN,132.12,150.15,119.93,120.3,4403475
2024-10-29,PDD,311.75,321.01,295.87,309.55,2899945
2024-10-29,AMAT,200.81,218.2,185.14,199.74,3331806
2024-10-29,PANW,399.81,419.76,389.6,408.62,3586902
2024-10-29,ADP,339.77,346.8,328.34,341.5,4979205
2024-10-29,VRTX,228.01,246.03,216.01,237.62,4396265
2024-10-29,GILD,441.81,459.07,426.98,454.1,3310034
2024-10-29,MU,166.39,171.0,150.47,162.15,3491632
2024-10-30,AAPL,354.9,370.82,335.63,361.08,953556
2024-10-30,MSFT,397.5,411.49,389.81,395.54,1535104
2024-10-30,GOOGL,81.75,84.4,71.42,72.62,4946611
2024-10-30,AMZN,339.74,358.26,319.99,324.51,3867207
2024-10-30,NVDA,327.69,339.26,319.29,336.54,4632601
2024-10-30,META,372.12,380.57,370.87,380.54,4512597
2024-10-30,TSLA,68.52,71.49,64.71,69.44,4005320
2024-10-30,AVGO,386.74,402.2,376.32,392.71,4831522
2024-10-30,COST,282.81,285.86,267.36,273.22,4804692
2024-10-30,NFLX,346.29,356.45,337.89,343.33,2735456
2024-10-30,ASML,197.47,203.13,181.45,182.35,991249
2024-10-30,TMUS,436.12,455.55,419.73,445.47,4550863
2024-10-30,CSCO,226.47,235.05,213.55,225.22,4495954
2024-10-30,PEP,301.66,310.14,293.3,298.46,3850738
2024-10-30,AZN,465.5,471.74,457.38,461.04,3500466
2024-10-30,LIN,125.91,131.35,117.0,125.3,3451377
2024-10-30,AMD,260.46,264.91,245.34,258.72,4269063
2024-10-30,ADBE,389.46,392.82,381.17,391.06,3648801
2024-10-30,ISRG,445.53,449.92,427.25,429.56,4516335
2024-10-30,INTU,453.16,463.88,444.99,462.23,3053320
2024-10-30,QCOM,220.26,234.83,216.57,227.81,4531514
2024-10-30,TXN,410.33,417.55,394.49,414.54,797892
2024-10-30,BKNG,173.42,186.09,156.61,156.74,4474490
2024-10-30,ARM,124.45,135.85,108.89,120.49,2811093
2024-10-30,CMCSA,486.29,494.21,481.29,483.04,2934825
2024-10-30,HON,236.65,241.8,229.27,235.49,1538154
2024-10-30,AMGN,128.17,131.08,122.85,124.37,2311445
2024-10-30,PDD,58.43,61.14,51.75,55.13,1611727
2024-10-30,AMAT,113.06,131.87,99.13,109.46,1111624
2024-10-30,PANW,189.49,191.6,176.47,187.84,3958244
2024-10-30,ADP,175.21,185.18,174.17,179.1,1232465
2024-10-30,VRTX,454.65,469.9,439.66,449.24,3551549
2024-10-30,GILD,312.91,330.11,298.01,301.82,2978586
2024-10-30,MU,141.64,143.9,133.28,133.37,2425562
2024-10-31,AAPL,499.07,517.39,479.53,495.34,2486811
2024-10-31,MSFT,378.44,393.12,371.59,388.39,2482833
2024-10-31,GOOGL,358.84,367.2,356.99,361.17,2618738
2024-10-31,AMZN,291.71,309.04,282.7,288.91,935629
2024-10-31,NVDA,421.89,431.94,416.65,425.59,956325
2024-10-31,META,284.76,293.1,281.82,289.55,1136768
2024-10-31,TSLA,222.35,237.2,220.06,223.61,4114543
2024-10-31,AVGO,63.13,67.39,55.16,60.12,1048874
2024-10-31,COST,401.08,417.79,396.9,399.35,2268585
2024-10-31,NFLX,176.58,193.06,158.35,173.37,4774870
2024-10-31,ASML,245.2,249.16,227.16,234.49,4809921
2024-10-31,TMUS,74.9,94.36,60.69,76.27,3383463
2024-10-31,CSCO,309.57,318.5,294.76,317.31,1530325
2024-10-31,PEP,509.44,523.66,504.56,509.43,1440384
2024-10-31,AZN,474.63,491.12,456.42,485.02,3935417
2024-10-31,LIN,159.24,160.58,140.73,160.25,3527133
2024-10-31,AMD,474.95,476.04,471.73,472.89,1419394
2024-10-31,ADBE,113.84,121.84,102.59,118.3,2139584
2024-10-31,ISRG,301.81,313.71,288.95,303.13,4804124
2024-10-31,INTU,239.84,259.78,224.78,233.56,1082642
2024-10-31,QCOM,432.18,436.92,422.1,429.19,3371769
2024-10-31,TXN,242.91,258.85,230.37,251.98,3881514
2024-10-31,BKNG,489.45,494.73,483.27,494.21,1340882
2024-10-31,ARM,124.07,126.7,121.29,126.13,2280918
2024-10-31,CMCSA,446.31,463.61,431.72,436.41,3396623
2024-10-31,HON,239.24,243.0,236.99,240.36,1494113
2024-10-31,AMGN,110.17,128.68,95.42,122.26,1621844
2024-10-31,PDD,365.03,378.44,347.45,370.63,2489870
2024-10-31,AMAT,294.95,306.97,278.74,297.3,1875655
2024-10-31,PANW,427.61,432.19,421.46,426.03,1562128
2024-10-31,ADP,457.18,469.78,442.29,445.15,3805451
2024-10-31,VRTX,343.05,344.64,339.17,343.75,3522668
2024-10-31,GILD,274.75,283.23,261.67,279.14,1044004
2024-10-31,MU,332.02,338.36,316.34,321.09,2431429
2024-11-01,AAPL,129.5,130.61,124.44,127.58,2986752
2024-11-01,MSFT,124.59,133.86,122.02,126.94,2927778
2024-11-01,GOOGL,115.29,124.81,103.03,116.81,877337
2024-11-01,AMZN,372.73,381.84,353.78,356.31,2705893
2024-11-01,NVDA,318.99,335.21,308.05,334.15,1338906
2024-11-01,META,305.07,311.4,298.59,311.04,3270182
2024-11-01,TSLA,209.41,218.26,203.04,212.21,877763
2024-11-01,AVGO,79.37,86.94,71.58,79.42,524777
2024-11-01,COST,202.61,215.89,196.83,197.44,4118317
2024-11-01,NFLX,182.78,193.96,175.58,191.14,1730193
2024-11-01,ASML,239.43,258.49,233.56,246.87,759196
2024-11-01,TMUS,212.15,224.9,194.26,196.72,1435495
2024-11-01,CSCO,190.79,194.92,185.71,186.35,3958712
2024-11-01,PEP,221.64,239.75,209.01,224.87,3313006
2024-11-01,AZN,369.39,377.61,357.92,363.55,4048035
2024-11-01,LIN,124.09,127.46,111.14,111.52,1491815
2024-11-01,AMD,442.55,455.53,424.5,428.17,3988914
2024-11-01,ADBE,477.67,481.75,472.92,477.87,1454715
2024-11-01,ISRG,322.61,328.29,318.92,324.57,1325584
2024-11-01,INTU,91.46,93.68,81.75,87.06,4014989
2024-11-01,QCOM,233.79,252.15,230.88,232.05,1067046
2024-11-01,TXN,322.68,339.53,313.26,333.31,4000093
2024-11-01,BKNG,321.54,323.92,301.77,303.38,3426552
2024-11-01,ARM,112.57,118.68,96.72,115.99,4849355
2024-11-01,CMCSA,281.33,285.54,279.64,284.96,571606
2024-11-01,HON,466.35,470.61,461.37,468.46,2778705
2024-11-01,AMGN,358.77,363.5,356.24,359.67,2406851
2024-11-01,PDD,447.35,449.05,429.62,435.8,4118752
2024-11-01,AMAT,105.78,114.52,103.84,110.99,2794585
2024-11-01,PANW,205.47,219.79,195.87,205.87,3220715
2024-11-01,ADP,167.56,187.3,153.98,159.96,2973734
2024-11-01,VRTX,199.3,216.31,194.64,197.05,772896
2024-11-01,GILD,421.34,431.34,416.22,418.41,4949269
2024-11-01,MU,335.12,350.12,319.29,348.88,666659
2024-11-02,AAPL,253.11,261.17,240.86,253.3,3119074
2024-11-02,MSFT,115.93,129.41,105.69,127.14,2936421
2024-11-02,GOOGL,406.44,419.91,391.91,409.64,812802
2024-11-02,AMZN,242.84,262.5,232.56,235.58,513452
2024-11-02,NVDA,122.86,135.43,120.81,127.19,728827
2024-11-02,META,90.95,108.98,79.85,108.96,3792995
2024-11-02,TSLA,276.18,291.89,271.4,277.96,3952395
2024-11-02,AVGO,468.18,469.67,457.88,462.87,696558
2024-11-02,COST,409.3,422.4,396.51,401.73,1554743
2024-11-02,NFLX,122.38,139.53,116.92,129.87,683767
2024-11-02,ASML,299.21,312.3,290.45,309.17,4191304
2024-11-02,TMUS,429.79,442.6,413.82,422.12,1287021
2024-11-02,CSCO,181.43,189.64,176.22,179.33,1003957
2024-11-02,PEP,440.76,455.76,432.45,454.12,2481608
2024-11-02,AZN,148.86,161.76,143.17,148.1,736405
2024-11-02,LIN,222.99,235.52,220.68,222.36,2109086
2024-11-02,AMD,289.13,302.98,269.92,280.74,1459647
2024-11-02,ADBE,489.12,497.19,470.79,484.29,3665265
2024-11-02,ISRG,232.36,249.95,229.56,244.35,4824424
2024-11-02,INTU,337.27,353.28,333.88,343.16,3351429
2024-11-02,QCOM,374.76,378.38,362.93,364.1,789390
2024-11-02,TXN,438.16,454.48,420.75,453.05,4296077
2024-11-02,BKNG,439.63,454.24,421.63,439.87,4557689
2024-11-02,ARM,276.1,286.09,265.33,273.0,2147624
2024-11-02,CMCSA,177.05,181.61,175.39,181.18,1441951
2024-11-02,HON,482.75,487.85,464.72,465.8,4523972
2024-11-02,AMGN,312.8,329.37,295.75,317.62,1995497
2024-11-02,PDD,334.25,352.91,329.05,345.71,3507865
2024-11-02,AMAT,84.64,103.33,82.41,95.63,2843804
2024-11-02,PANW,382.87,385.25,375.62,375.85,1125325
2024-11-02,ADP,195.42,209.09,193.37,202.92,3995142
2024-11-02,VRTX,468.14,477.35,448.91,457.73,1979789
2024-11-02,GILD,490.73,503.15,489.37,489.96,1838081
2024-11-02,MU,74.17,89.72,70.81,80.64,4616913
2024-11-03,AAPL,208.8,212.26,192.05,196.09,1915667
2024-11-03,MSFT,379.39,397.28,368.42,372.16,3676846
2024-11-03,GOOGL,250.94,267.78,232.86,240.47,3766705
2024-11-03,AMZN,445.69,455.4,441.48,446.37,1966984
2024-11-03,NVDA,235.13,244.91,231.47,244.38,550751
2024-11-03,META,372.14,382.43,369.77,382.27,3254165
2024-11-03,TSLA,405.45,414.95,389.26,405.21,2283543
2024-11-03,AVGO,214.49,223.52,208.05,214.5,2937048
2024-11-03,COST,94.75,111.94,92.84,103.64,1970956
2024-11-03,NFLX,296.32,307.12,277.89,281.06,1651253
2024-11-03,ASML,248.52,265.44,233.79,264.6,3246061
2024-11-03,TMUS,119.11,126.6,105.53,121.69,2527115
2024-11-03,CSCO,450.82,466.09,444.93,448.95,2022713
2024-11-03,PEP,426.36,441.74,425.23,426.24,2278183
2024-11-03,AZN,152.3,157.41,149.79,150.78,2335333
2024-11-03,LIN,285.4,302.76,272.66,297.77,3758965
2024-11-03,AMD,271.02,278.06,251.49,267.57,3210015
2024-11-03,ADBE,197.48,216.72,191.16,207.95,3733050
2024-11-03,ISRG,184.22,186.19,182.55,185.61,1629918
2024-11-03,INTU,267.87,282.91,253.88,277.85,4389794
2024-11-03,QCOM,469.06,479.21,455.86,465.98,2821143
2024-11-03,TXN,417.69,423.71,409.27,423.29,500955
2024-11-03,BKNG,231.21,244.19,218.06,224.57,2568817
2024-11-03,ARM,131.45,145.41,119.31,128.67,799652
2024-11-03,CMCSA,56.84,62.58,49.26,50.11,559799
2024-11-03,HON,145.12,156.79,129.66,150.29,2432464
2024-11-03,AMGN,277.83,286.35,272.93,278.14,1634700
2024-11-03,PDD,65.47,84.51,59.0,59.81,1854474
2024-11-03,AMAT,172.43,187.37,169.56,178.34,2018038
2024-11-03,PANW,55.21,67.38,35.21,50.81,2099251
2024-11-03,ADP,451.69,469.28,447.0,458.68,1532242
2024-11-03,VRTX,268.44,284.67,261.01,268.75,4434016
2024-11-03,GILD,177.56,178.85,167.28,177.98,1610866
2024-11-03,MU,257.15,272.24,253.12,270.84,4730467
2024-11-04,AAPL,325.68,343.14,320.92,325.45,1847417
2024-11-04,MSFT,248.26,268.06,229.03,256.36,2135508
2024-11-04,GOOGL,253.26,254.94,251.41,252.34,4756069
2024-11-04,AMZN,56.64,62.08,40.26,58.16,3025505
2024-11-04,NVDA,143.65,157.84,141.85,154.72,2797493
2024-11-04,META,355.49,360.8,346.09,350.23,3517840
2024-11-04,TSLA,118.87,129.32,106.47,119.81,4868061
2024-11-04,AVGO,434.89,445.88,415.11,417.64,2759683
2024-11-04,COST,357.8,372.87,344.71,353.2,4089017
2024-11-04,NFLX,450.29,461.95,440.02,461.29,1266073
2024-11-04,ASML,220.95,222.71,205.61,208.55,3868803
2024-11-04,TMUS,155.41,159.37,139.89,145.49,3148215
2024-11-04,CSCO,347.5,349.07,330.93,338.4,2053794
2024-11-04,PEP,93.19,105.4,78.99,80.64,3563371
2024-11-04,AZN,325.41,334.16,317.28,323.05,4667824
2024-11-04,LIN,89.92,104.27,77.43,94.68,2836574
2024-11-04,AMD,469.47,480.34,463.74,466.19,743789
2024-11-04,ADBE,84.68,96.27,70.51,80.29,2647350
2024-11-04,ISRG,128.55,141.24,119.84,134.64,2022597
2024-11-04,INTU,118.93,135.04,108.44,115.54,1019480
2024-11-04,QCOM,245.46,255.94,241.14,243.41,3959881
2024-11-04,TXN,396.78,414.17,383.61,404.11,747114
2024-11-04,BKNG,129.55,135.9,112.03,116.72,2717022
2024-11-04,ARM,440.33,459.61,422.29,445.88,686103
2024-11-04,CMCSA,276.18,278.28,257.68,277.25,3251242
2024-11-04,HON,438.1,444.49,434.66,442.31,4753248
2024-11-04,AMGN,463.27,469.24,451.82,461.94,2671357
2024-11-04,PDD,391.45,408.24,379.29,385.6,2879312
2024-11-04,AMAT,63.28,69.37,58.13,63.73,1670758
2024-11-04,PANW,425.73,443.54,423.98,433.29,2386108
2024-11-04,ADP,152.06,166.7,144.92,156.45,2837699
2024-11-04,VRTX,390.93,406.68,379.8,396.15,4080477
2024-11-04,GILD,445.88,463.15,444.66,444.83,3139336
2024-11-04,MU,45.68,58.74,34.53,34.6,2501561
2024-11-05,AAPL,102.67,106.81,92.34,99.49,518704
2024-11-05,MSFT,95.12,99.54,77.16,87.6,4268725
2024-11-05,GOOGL,60.42,62.89,40.86,62.32,4775969
2024-11-05,AMZN,457.45,465.61,437.8,446.66,3556216
2024-11-05,NVDA,299.85,310.23,284.52,301.48,3382179
2024-11-05,META,208.88,216.42,206.05,208.91,2702663
2024-11-05,TSLA,454.55,458.74,449.63,457.03,2577910
2024-11-05,AVGO,218.71,233.7,210.61,217.22,1933089
2024-11-05,COST,299.16,304.55,290.3,303.7,4530419
2024-11-05,NFLX,145.39,148.24,141.6,143.06,2541195
2024-11-05,ASML,433.04,437.46,419.14,421.81,4622243
2024-11-05,TMUS,157.84,174.22,152.15,171.9,2838866
2024-11-05,CSCO,262.66,264.11,249.3,258.34,4417325
2024-11-05,PEP,314.06,324.69,303.05,310.32,4775040
2024-11-05,AZN,212.13,231.04,192.54,207.65,4114788
2024-11-05,LIN,489.66,495.68,481.78,486.06,4232176
2024-11-05,AMD,63.08,71.54,58.28,70.81,4738613
2024-11-05,ADBE,61.5,74.18,54.61,60.92,2359062
2024-11-05,ISRG,287.01,298.25,267.85,294.46,1246174
2024-11-05,INTU,106.66,123.0,91.29,121.28,1280754
2024-11-05,QCOM,429.2,446.84,409.51,429.34,4143746
2024-11-05,TXN,471.41,491.2,458.48,462.27,2539210
2024-11-05,BKNG,296.29,298.77,285.13,297.86,1867827
2024-11-05,ARM,102.87,120.55,84.16,108.73,3031862
2024-11-05,CMCSA,65.03,68.04,49.1,64.78,3805527
2024-11-05,HON,398.09,403.76,392.59,393.66,2404434
2024-11-05,AMGN,311.8,313.74,307.99,311.81,1487471
2024-11-05,PDD,293.55,296.11,283.15,294.87,867268
2024-11-05,AMAT,471.22,480.2,455.01,470.43,1174770
2024-11-05,PANW,360.07,377.48,346.21,349.14,3043127
2024-11-05,ADP,262.58,268.56,256.19,264.08,4060882
2024-11-05,VRTX,356.94,359.44,339.9,345.79,731767
2024-11-05,GILD,177.32,196.28,162.56,182.59,2885057
2024-11-05,MU,416.31,422.3,398.18,402.81,3177815
2024-11-06,AAPL,341.17,360.25,327.12,359.57,2874695
2024-11-06,MSFT,364.64,375.04,351.42,360.19,840362
2024-11-06,GOOGL,104.13,118.55,96.33,115.15,2466225
2024-11-06,AMZN,176.8,187.88,169.33,169.81,893854
2024-11-06,NVDA,67.68,85.53,47.89,50.26,2327759
2024-11-06,META,170.44,184.11,161.39,161.94,708540
2024-11-06,TSLA,131.09,146.5,125.66,134.68,510940
2024-11-06,AVGO,344.67,345.98,331.99,345.4,2966235
2024-11-06,COST,174.23,179.86,159.75,169.47,3008146
2024-11-06,NFLX,145.16,154.41,133.69,137.23,1367167
2024-11-06,ASML,363.73,381.72,349.57,350.1,1490116
2024-11-06,TMUS,82.49,96.06,76.36,89.54,4475057
2024-11-06,CSCO,152.51,163.04,151.19,159.58,2573298
2024-11-06,PEP,434.4,439.83,417.87,425.07,862736
2024-11-06,AZN,328.98,336.26,325.18,327.84,4710304
2024-11-06,LIN,268.76,287.05,251.16,277.86,4504424
2024-11-06,AMD,216.3,227.42,210.48,225.78,1433746
2024-11-06,ADBE,142.75,156.43,133.78,154.72,2734876
2024-11-06,ISRG,426.49,442.22,409.36,412.61,4726300
2024-11-06,INTU,287.55,299.72,277.38,295.64,4292369
2024-11-06,QCOM,161.69,165.49,158.61,163.25,2377941
2024-11-06,TXN,212.95,223.37,195.84,208.71,4169446
2024-11-06,BKNG,456.47,466.25,454.23,460.04,4418091
2024-11-06,ARM,418.29,431.56,416.53,419.52,905328
2024-11-06,CMCSA,78.45,90.28,67.66,75.1,2820864
2024-11-06,HON,373.78,393.28,372.33,392.91,3854898
2024-11-06,AMGN,267.01,282.64,252.8,269.55,4548054
2024-11-06,PDD,174.93,185.63,162.18,177.57,2906907
2024-11-06,AMAT,236.34,248.07,229.55,238.7,2008740
2024-11-06,PANW,241.27,248.79,229.62,244.78,4484775
2024-11-06,ADP,119.9,123.12,106.18,122.04,3983796
2024-11-06,VRTX,290.33,294.01,288.26,292.98,2594410
2024-11-06,GILD,453.52,466.01,438.33,438.59,4661801
2024-11-06,MU,329.12,337.71,309.96,335.9,2435006
2024-11-07,AAPL,377.17,393.63,375.83,376.86,598374
2024-11-07,MSFT,380.28,397.85,376.23,382.3,676068
2024-11-07,GOOGL,429.51,436.21,425.06,434.0,3672230
2024-11-07,AMZN,400.62,415.38,393.7,397.92,1845264
2024-11-07,NVDA,214.32,225.03,209.01,213.12,3658122
2024-11-07,META,114.56,115.82,106.07,112.03,4200191
2024-11-07,TSLA,118.75,127.79,106.85,112.62,1692355
2024-11-07,AVGO,383.91,402.32,364.19,401.24,3995943
2024-11-07,COST,463.16,482.47,448.69,466.63,1768161
2024-11-07,NFLX,93.51,94.51,75.05,91.85,4281918
2024-11-07,ASML,65.52,75.23,51.44,59.92,3475266
2024-11-07,TMUS,101.27,103.59,90.07,100.83,4741620
2024-11-07,CSCO,384.43,396.08,380.85,385.78,3640471
2024-11-07,PEP,275.95,290.4,269.1,278.63,3158157
2024-11-07,AZN,228.98,235.24,227.19,234.31,4273189
2024-11-07,LIN,368.93,382.71,353.36,368.46,1456124
2024-11-07,AMD,384.97,396.38,372.06,372.14,4900473
2024-11-07,ADBE,172.68,192.14,160.81,177.92,4907178
2024-11-07,ISRG,156.61,175.26,139.49,169.46,1778577
2024-11-07,INTU,421.32,433.35,402.14,429.72,2251239
2024-11-07,QCOM,338.71,349.22,336.28,338.39,4642646
2024-11-07,TXN,413.66,424.58,408.37,422.41,1298308
2024-11-07,BKNG,385.71,394.37,367.21,378.25,4559817
2024-11-07,ARM,394.8,404.64,381.76,387.98,4817819
2024-11-07,CMCSA,286.26,292.87,282.92,283.44,4514640
2024-11-07,HON,423.4,438.5,418.7,422.63,1183976
2024-11-07,AMGN,107.57,114.67,87.83,88.22,618813
2024-11-07,PDD,496.09,513.13,483.2,497.14,3221339
2024-11-07,AMAT,457.42,467.05,456.05,459.28,1769587
2024-11-07,PANW,354.89,365.63,338.2,346.49,3203527
2024-11-07,ADP,233.17,245.82,216.85,228.98,1649226
2024-11-07,VRTX,234.16,236.0,222.06,231.51,1308565
2024-11-07,GILD,369.97,386.15,352.17,379.42,2744291
2024-11-07,MU,462.72,482.09,457.85,470.39,4423942
2024-11-08,AAPL,354.66,372.76,347.92,350.29,3920793
2024-11-08,MSFT,170.11,175.86,156.59,168.6,3244576
2024-11-08,GOOGL,372.68,392.59,362.64,391.51,998315
2024-11-08,AMZN,190.99,192.91,178.05,184.58,1604223
2024-11-08,NVDA,276.34,277.64,271.51,272.41,1249098
2024-11-08,META,215.69,228.96,211.45,224.97,3541082
2024-11-08,TSLA,231.92,233.57,218.25,225.49,4813654
2024-11-08,AVGO,203.22,222.71,185.85,217.6,1230030
2024-11-08,COST,138.29,153.88,131.71,138.92,1773897
2024-11-08,NFLX,125.77,131.75,118.74,119.34,2762533
2024-11-08,ASML,382.73,385.19,381.27,382.22,2107130
2024-11-08,TMUS,436.65,452.37,427.22,441.73,2924788
2024-11-08,CSCO,92.8,102.69,87.12,94.55,2785078
2024-11-08,PEP,208.57,211.78,201.87,205.63,1785612
2024-11-08,AZN,297.79,309.92,296.55,297.89,2602740
2024-11-08,LIN,73.72,85.83,62.12,71.21,4585433
2024-11-08,AMD,105.51,123.64,94.81,113.75,1058289
2024-11-08,ADBE,480.42,483.51,471.13,476.96,4248035
2024-11-08,ISRG,292.57,304.66,290.7,302.66,2529806
2024-11-08,INTU,292.47,308.93,275.39,282.05,2913437
2024-11-08,QCOM,114.46,133.12,97.88,103.08,3734279
2024-11-08,TXN,426.45,443.25,417.3,436.23,1589998
2024-11-08,BKNG,249.84,267.47,236.73,263.43,4395982
2024-11-08,ARM,250.63,254.28,238.33,244.71,3015444
2024-11-08,CMCSA,366.14,375.26,355.63,374.39,1745799
2024-11-08,HON,441.0,455.7,433.45,443.24,1503044
2024-11-08,AMGN,115.07,125.83,99.22,108.24,3994458
2024-11-08,PDD,374.9,380.39,370.63,372.55,2172829
2024-11-08,AMAT,101.34,103.18,91.02,92.94,1194671
2024-11-08,PANW,319.66,322.33,313.35,316.02,1938088
2024-11-08,ADP,254.98,274.63,244.11,265.35,4598296
2024-11-08,VRTX,454.5,467.62,436.02,454.86,2478252
2024-11-08,GILD,59.35,65.69,48.15,52.64,4278757
2024-11-08,MU,172.27,191.53,161.11,183.29,1305885
2024-11-09,AAPL,462.62,475.89,460.77,464.78,2914281
2024-11-09,MSFT,429.99,437.94,420.53,422.41,4551066
2024-11-09,GOOGL,450.49,465.22,449.09,455.73,1969508
2024-11-09,AMZN,77.0,92.13,72.78,82.64,3758932
2024-11-09,NVDA,436.29,451.02,417.16,418.05,3417686
2024-11-09,META,143.15,163.08,137.62,155.93,2491540
2024-11-09,TSLA,445.52,462.27,434.05,438.8,3176473
2024-11-09,AVGO,48.67,57.06,46.16,48.3,4054484
